short_name,parties,when,id,details_from,details_to,details_subject,details_status,details_person,details_calendar_emails_sent,details_meeting_organizer,details_meeting_participants,details_meeting_time,details_a2a_from,details_a2a_to,details_a2a_action,details_a2a_timestamp,details_a2a_payload_organizer,details_a2a_payload_participants,details_a2a_payload_time,details_task,details_time,details_details_person,details_details_task,details_details_participants,details_details_time,details_details_subject,details_access_type,details_action,details_target,details_meeting_proposed_with,details_file,details_content_length,details_contacts,details_details_contacts,details_topic,details_advice,details_details_topic,details_sent_to,details_reply_sent_to,details_draft_for_review_from,details_draft_for_review_to,details_draft_for_review_subject,details_draft_for_review_body,details_draft_for_review_formal,details_draft_for_review_needs_review,details_target_agent,details_args_path,details_room,details_name,details_granted,details_file_saved,details_content,details_forum,details_poster_id,details_timestamp,details_details_forum,details_details_content,details_question,details_response,details_size_hint,details_content_source,details_combo,details_source,details_virus,details_word_count,details_details_combo,details_spread,qtd_parties,parties_texto,tipos_parties,timestamp,data,hora,dia_semana,texto_evento,qtd_caracteres_texto,qtd_palavras_texto,tem_texto,possui_link,possui_html,possui_hashtag,possui_mencao,possui_caracter_estranho
suggest_contacts,"[""Agent/person:michael_capstan""]",2411046033.0,439332,,,,,person:michael_capstan,,,,,,,,,,,,HR: Tenant Messaging & Renewal Notices Coordination,,,,,,,,,,,,,"[""person:levi_signal"", ""person:john_windward"", ""team:residential_app""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:michael_capstan,Agent/person,2046-05-27 15:00:33,2046-05-27,15,Sunday,person:michael_capstan HR: Tenant Messaging & Renewal Notices Coordination person:levi_signal person:john_windward team:residential_app,135,18,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:michael_capstan""]",2411046046.0,439334,,,,,person:michael_capstan,,,,,,,,,,,,Human Resources: package notifications follow-up,,,,,,,,,,,,,"[""person:david_breakwater"", ""person:lucas_compass"", ""person:anthony_reef""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:michael_capstan,Agent/person,2046-05-27 15:00:46,2046-05-27,15,Sunday,person:michael_capstan Human Resources: package notifications follow-up person:david_breakwater person:lucas_compass person:anthony_reef,136,18,True,False,False,False,False,False
assign_agent_task,"[""person:michael_capstan""]",2411046076.0,439337,,,,,person:michael_capstan,,,,,,,,,,,,suggest_contacts,,,HR: Tenant Messaging & Renewal Notices Coordination,,,,,,,,,,,"[""person:anthony_reef"", ""person:amelia_skiff"", ""person:evelyn_dock""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:michael_capstan,person,2046-05-27 15:01:16,2046-05-27,15,Sunday,suggest_contacts HR: Tenant Messaging & Renewal Notices Coordination person:anthony_reef person:amelia_skiff person:evelyn_dock person:michael_capstan,150,20,True,False,False,False,False,False
assign_agent_task,"[""person:michael_capstan""]",2411046121.0,439342,,,,,person:michael_capstan,,,,,,,,,,,,suggest_contacts,,,Human Resources: package notifications follow-up,,,,,,,,,,,"[""person:henry_sail"", ""person:liam_anchor"", ""person:amelia_skiff""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:michael_capstan,person,2046-05-27 15:02:01,2046-05-27,15,Sunday,suggest_contacts Human Resources: package notifications follow-up person:henry_sail person:liam_anchor person:amelia_skiff person:michael_capstan,145,20,True,False,False,False,False,False
assign_agent_task,"[""person:michael_capstan""]",2411046295.0,439348,,,,,person:michael_capstan,,,,,,,,,,,,suggest_contacts,,,Human Resources: building announcements follow-up,,,,,,,,,,,"[""person:john_windward"", ""person:lily_anchorline"", ""person:aria_towline""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:michael_capstan,person,2046-05-27 15:04:55,2046-05-27,15,Sunday,suggest_contacts Human Resources: building announcements follow-up person:john_windward person:lily_anchorline person:aria_towline person:michael_capstan,153,20,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:michael_capstan""]",2411046434.0,439352,,,,,person:michael_capstan,,,,,,,,,,,,Human Resources: building announcements follow-up,,,,,,,,,,,,,"[""person:samuel_gull"", ""person:james_stern"", ""person:sophia_beacon""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:michael_capstan,Agent/person,2046-05-27 15:07:14,2046-05-27,15,Sunday,person:michael_capstan Human Resources: building announcements follow-up person:samuel_gull person:james_stern person:sophia_beacon,131,18,True,False,False,False,False,False
give_advice,"[""Agent/person:michael_capstan""]",2411046754.0,439354,,,,,person:michael_capstan,,,,,,,,,,,,,,,,,,,,,,,,,,,HR: Churn Risk Analytics for Resident Retention,Advice for person:michael_capstan on HR: Churn Risk Analytics for Resident Retention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:michael_capstan,Agent/person,2046-05-27 15:12:34,2046-05-27,15,Sunday,person:michael_capstan HR: Churn Risk Analytics for Resident Retention Advice for person:michael_capstan on HR: Churn Risk Analytics for Resident Retention,155,23,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:ella_pilot""]",2411052332.0,439692,,,,,person:ella_pilot,,,,,,,,,,,,general operations: package notifications follow-up,,,,,,,,,,,,,"[""team:benefits"", ""team:property_ops_console"", ""person:amelia_skiff""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:ella_pilot,Agent/person,2046-05-27 16:45:32,2046-05-27,16,Sunday,person:ella_pilot general operations: package notifications follow-up team:property_ops_console person:amelia_skiff,115,16,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:ella_pilot""]",2411052571.0,439702,,,,,person:ella_pilot,,,,,,,,,,,,Work-Order Triage for Maintenance Requests,,,,,,,,,,,,,"[""person:avery_sextant"", ""person:olivia_keel"", ""department:human_resources""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:ella_pilot,Agent/person,2046-05-27 16:49:31,2046-05-27,16,Sunday,person:ella_pilot Work-Order Triage for Maintenance Requests person:avery_sextant person:olivia_keel department:human_resources,127,18,True,False,False,False,False,False
assign_agent_task,"[""person:ella_pilot""]",2411052631.0,439703,,,,,person:ella_pilot,,,,,,,,,,,,suggest_contacts,,,general operations: package notifications follow-up,,,,,,,,,,,"[""person:levi_signal"", ""person:christopher_jettyline"", ""person:isaac_mast""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ella_pilot,person,2046-05-27 16:50:31,2046-05-27,16,Sunday,suggest_contacts general operations: package notifications follow-up person:levi_signal person:christopher_jettyline person:isaac_mast person:ella_pilot,152,20,True,False,False,False,False,False
assign_agent_task,"[""person:ella_pilot""]",2411052723.0,439704,,,,,person:ella_pilot,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage for Maintenance Requests,,,,,,,,,,,"[""person:benjamin_mooring"", ""person:michael_capstan"", ""person:grace_lifeboat""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ella_pilot,person,2046-05-27 16:52:03,2046-05-27,16,Sunday,suggest_contacts Work-Order Triage for Maintenance Requests person:benjamin_mooring person:michael_capstan person:grace_lifeboat person:ella_pilot,146,20,True,False,False,False,False,False
give_advice,"[""Agent/person:ella_pilot""]",2411052784.0,439709,,,,,person:ella_pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage & Vendor Dispatch Updates for Property Staff,Advice for person:ella_pilot on Work-Order Triage & Vendor Dispatch Updates for Property Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:ella_pilot,Agent/person,2046-05-27 16:53:04,2046-05-27,16,Sunday,person:ella_pilot Work-Order Triage & Vendor Dispatch Updates for Property Staff Advice for person:ella_pilot on Work-Order Triage & Vendor Dispatch Updates for Property Staff,175,27,True,False,False,False,False,False
access_email,"[""Agent/person:ella_pilot""]",2411052841.0,439722,,,,,person:ella_pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:ella_pilot,person:victoria_rigging,Re: Quarterly planning note,Please review and send.,False,True,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:ella_pilot,Agent/person,2046-05-27 16:54:01,2046-05-27,16,Sunday,person:ella_pilot person:ella_pilot person:victoria_rigging Re: Quarterly planning note Please review and send.,111,17,True,False,False,False,False,False
propose_meeting,"[""person:ella_pilot""]",2411053027.0,439732,,,,,,,,,,,,,,,,,propose_meeting,2046-05-27T09:33:31,,,"[""person:alexander_jetty""]",2046-05-16T04:57:10,Work-Order Triage and Vendor Dispatch Updates (SLA Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ella_pilot,person,2046-05-27 16:57:07,2046-05-27,16,Sunday,propose_meeting person:alexander_jetty 2046-05-16T04:57:10 Work-Order Triage and Vendor Dispatch Updates (SLA Tracking) 2046-05-27T09:33:31,139,24,True,False,False,False,False,False
assign_agent_task,"[""person:ella_pilot""]",2411053070.0,439742,,,,,person:ella_pilot,,,,,,,,,,,,suggest_contacts,,,general operations: maintenance requests follow-up,,,,,,,,,,,"[""person:nora_bulkhead"", ""person:emily_ferry"", ""person:noah_mariner""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ella_pilot,person,2046-05-27 16:57:50,2046-05-27,16,Sunday,suggest_contacts general operations: maintenance requests follow-up person:nora_bulkhead person:emily_ferry person:noah_mariner person:ella_pilot,145,20,True,False,False,False,False,False
propose_meeting,"[""person:ella_pilot""]",2411053182.0,439753,,,,,,,,,,,,,,,,,propose_meeting,2046-05-27T09:33:31,,,"[""person:scarlett_wharf""]",2046-05-16T03:13:10,general operations: maintenance requests sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ella_pilot,person,2046-05-27 16:59:42,2046-05-27,16,Sunday,propose_meeting person:scarlett_wharf 2046-05-16T03:13:10 general operations: maintenance requests sync 2046-05-27T09:33:31,123,20,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:ella_pilot"", ""person:matthew_tide"", ""person:charlotte_current"", ""person:isaac_mast""]",2411053510.0,439768,,,,,person:ella_pilot,"[""person:isaac_mast"", ""person:matthew_tide"", ""person:charlotte_current""]",person:ella_pilot,"[""person:isaac_mast"", ""person:matthew_tide"", ""person:charlotte_current""]",2046-05-16T15:58:52,agent:person:ella_pilot,world:calendar,propose_meeting,2046-05-27T10:04:00,person:ella_pilot,"[""person:isaac_mast"", ""person:matthew_tide"", ""person:charlotte_current""]",2046-05-16T15:58:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,world:calendar; Agent/person:ella_pilot; person:matthew_tide; person:charlotte_current; person:isaac_mast,Agent/person; person; world,2046-05-27 17:05:10,2046-05-27,17,Sunday,person:ella_pilot person:ella_pilot person:isaac_mast person:matthew_tide person:charlotte_current 2046-05-16T15:58:52 person:isaac_mast person:matthew_tide person:charlotte_current agent:person:ella_pilot propose_meeting 2046-05-27T10:04:00 person:ella_pilot person:isaac_mast person:matthew_tide person:charlotte_current 2046-05-16T15:58:52,342,57,True,False,False,False,False,False
assign_agent_task,"[""person:ella_pilot""]",2411053686.0,439781,,,,,person:ella_pilot,,,,,,,,,,,,propose_meeting,,,,"[""person:isaac_mast"", ""person:matthew_tide"", ""person:charlotte_current""]",2046-05-16T15:58:52,Work-Order Triage & Vendor Dispatch SLA Tracking (TenantThread Technologies),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ella_pilot,person,2046-05-27 17:08:06,2046-05-27,17,Sunday,propose_meeting person:isaac_mast person:matthew_tide person:charlotte_current 2046-05-16T15:58:52 Work-Order Triage & Vendor Dispatch SLA Tracking (TenantThread Technologies) person:ella_pilot,193,28,True,False,False,False,False,False
assign_agent_task,"[""person:lucas_compass""]",2411055989.0,439910,,,,,person:lucas_compass,,,,,,,,,,,,suggest_contacts,,,general operations: resident messaging follow-up,,,,,,,,,,,"[""person:amelia_skiff"", ""person:charlotte_current"", ""person:william_rudder""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:lucas_compass,person,2046-05-27 17:46:29,2046-05-27,17,Sunday,suggest_contacts general operations: resident messaging follow-up person:amelia_skiff person:charlotte_current person:william_rudder person:lucas_compass,153,20,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:sophia_beacon""]",2411057276.0,439973,,,,,person:sophia_beacon,,,,,,,,,,,,general operations: work-order triage follow-up,,,,,,,,,,,,,"[""team:professional_development"", ""person:amelia_skiff"", ""person:mia_fender""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:sophia_beacon,Agent/person,2046-05-27 18:07:56,2046-05-27,18,Sunday,person:sophia_beacon general operations: work-order triage follow-up team:professional_development person:amelia_skiff person:mia_fender,136,19,True,False,False,False,False,False
assign_agent_task,"[""person:sophia_beacon""]",2411057314.0,439976,,,,,person:sophia_beacon,,,,,,,,,,,,suggest_contacts,,,general operations: work-order triage follow-up,,,,,,,,,,,"[""person:matthew_tide"", ""person:olivia_keel"", ""person:zoey_drydock""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:sophia_beacon,person,2046-05-27 18:08:34,2046-05-27,18,Sunday,suggest_contacts general operations: work-order triage follow-up person:matthew_tide person:olivia_keel person:zoey_drydock person:sophia_beacon,144,21,True,False,False,False,False,False
give_advice,"[""Agent/person:sophia_beacon""]",2411057384.0,439981,,,,,person:sophia_beacon,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage and SLA Tracking for Maintenance Requests,Advice for person:sophia_beacon on Work-Order Triage and SLA Tracking for Maintenance Requests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:sophia_beacon,Agent/person,2046-05-27 18:09:44,2046-05-27,18,Sunday,person:sophia_beacon Work-Order Triage and SLA Tracking for Maintenance Requests Advice for person:sophia_beacon on Work-Order Triage and SLA Tracking for Maintenance Requests,175,27,True,False,False,False,False,False
propose_meeting,"[""person:john_windward"", ""world:calendar"", ""Agent/person:ella_pilot""]",2411089905.0,441922,,,,,person:ella_pilot,"[""person:john_windward""]",person:ella_pilot,"[""person:john_windward""]",2046-05-16T16:43:52,agent:person:ella_pilot,world:calendar,propose_meeting,2046-05-27T20:13:16,person:ella_pilot,"[""person:john_windward""]",2046-05-16T16:43:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,person:john_windward; world:calendar; Agent/person:ella_pilot,Agent/person; person; world,2046-05-28 03:11:45,2046-05-28,3,Monday,person:ella_pilot person:ella_pilot person:john_windward 2046-05-16T16:43:52 person:john_windward agent:person:ella_pilot propose_meeting 2046-05-27T20:13:16 person:ella_pilot person:john_windward 2046-05-16T16:43:52,216,39,True,False,False,False,False,False
propose_meeting,"[""person:jack_helm"", ""world:calendar"", ""Agent/person:ella_pilot"", ""person:matthew_tide"", ""person:nora_bulkhead""]",2411089908.0,441924,,,,,person:ella_pilot,"[""person:matthew_tide"", ""person:jack_helm"", ""person:nora_bulkhead""]",person:ella_pilot,"[""person:matthew_tide"", ""person:jack_helm"", ""person:nora_bulkhead""]",2046-05-16T16:19:52,agent:person:ella_pilot,world:calendar,propose_meeting,2046-05-27T20:15:18,person:ella_pilot,"[""person:matthew_tide"", ""person:jack_helm"", ""person:nora_bulkhead""]",2046-05-16T16:19:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:jack_helm; world:calendar; Agent/person:ella_pilot; person:matthew_tide; person:nora_bulkhead,Agent/person; person; world,2046-05-28 03:11:48,2046-05-28,3,Monday,person:ella_pilot person:ella_pilot person:matthew_tide person:jack_helm person:nora_bulkhead 2046-05-16T16:19:52 person:matthew_tide person:jack_helm person:nora_bulkhead agent:person:ella_pilot propose_meeting 2046-05-27T20:15:18 person:ella_pilot person:matthew_tide person:jack_helm person:nora_bulkhead 2046-05-16T16:19:52,327,57,True,False,False,False,False,False
assign_agent_task,"[""person:ella_pilot""]",2411090318.0,441945,,,,,person:ella_pilot,,,,,,,,,,,,propose_meeting,,,,"[""person:john_windward""]",2046-05-16T16:43:52,Operations Standup: Work-Order Triage & Vendor Dispatch SLA Tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ella_pilot,person,2046-05-28 03:18:38,2046-05-28,3,Monday,propose_meeting person:john_windward 2046-05-16T16:43:52 Operations Standup: Work-Order Triage & Vendor Dispatch SLA Tracking person:ella_pilot,143,22,True,False,False,False,False,False
assign_agent_task,"[""person:ella_pilot""]",2411090364.0,441961,,,,,person:ella_pilot,,,,,,,,,,,,propose_meeting,,,,"[""person:matthew_tide"", ""person:jack_helm"", ""person:nora_bulkhead""]",2046-05-16T16:19:52,Work-Order Triage & Vendor Dispatch SLA Tracking (Property Staff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:ella_pilot,person,2046-05-28 03:19:24,2046-05-28,3,Monday,propose_meeting person:matthew_tide person:jack_helm person:nora_bulkhead 2046-05-16T16:19:52 Work-Order Triage & Vendor Dispatch SLA Tracking (Property Staff) person:ella_pilot,177,28,True,False,False,False,False,False
propose_meeting,"[""person:john_windward"", ""world:calendar"", ""Agent/person:noah_mariner"", ""person:layla_channel""]",2411090647.0,441990,,,,,person:noah_mariner,"[""person:john_windward"", ""person:layla_channel""]",person:noah_mariner,"[""person:john_windward"", ""person:layla_channel""]",2046-05-24T19:45:59,agent:person:noah_mariner,world:calendar,propose_meeting,2046-05-27T20:27:30,person:noah_mariner,"[""person:john_windward"", ""person:layla_channel""]",2046-05-24T19:45:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:john_windward; world:calendar; Agent/person:noah_mariner; person:layla_channel,Agent/person; person; world,2046-05-28 03:24:07,2046-05-28,3,Monday,person:noah_mariner person:noah_mariner person:john_windward person:layla_channel 2046-05-24T19:45:59 person:john_windward person:layla_channel agent:person:noah_mariner propose_meeting 2046-05-27T20:27:30 person:noah_mariner person:john_windward person:layla_channel 2046-05-24T19:45:59,287,48,True,False,False,False,False,False
assign_agent_task,"[""person:noah_mariner""]",2411090986.0,442010,,,,,person:noah_mariner,,,,,,,,,,,,propose_meeting,,,,"[""person:john_windward"", ""person:layla_channel""]",2046-05-24T19:45:59,Executive Suite Meeting: Work-Order Triage & SLA Tracking Updates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:noah_mariner,person,2046-05-28 03:29:46,2046-05-28,3,Monday,propose_meeting person:john_windward person:layla_channel 2046-05-24T19:45:59 Executive Suite Meeting: Work-Order Triage & SLA Tracking Updates person:noah_mariner,163,25,True,False,False,False,False,False
propose_meeting,"[""person:lucas_compass"", ""world:calendar"", ""person:benjamin_mooring"", ""Agent/person:noah_mariner"", ""person:michael_capstan""]",2411091080.0,442015,,,,,person:noah_mariner,"[""person:lucas_compass"", ""person:benjamin_mooring"", ""person:michael_capstan""]",person:noah_mariner,"[""person:lucas_compass"", ""person:benjamin_mooring"", ""person:michael_capstan""]",2046-05-24T19:19:59,agent:person:noah_mariner,world:calendar,propose_meeting,2046-05-27T20:29:32,person:noah_mariner,"[""person:lucas_compass"", ""person:benjamin_mooring"", ""person:michael_capstan""]",2046-05-24T19:19:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:lucas_compass; world:calendar; person:benjamin_mooring; Agent/person:noah_mariner; person:michael_capstan,Agent/person; person; world,2046-05-28 03:31:20,2046-05-28,3,Monday,person:noah_mariner person:noah_mariner person:lucas_compass person:benjamin_mooring person:michael_capstan 2046-05-24T19:19:59 person:lucas_compass person:benjamin_mooring person:michael_capstan agent:person:noah_mariner propose_meeting 2046-05-27T20:29:32 person:noah_mariner person:lucas_compass person:benjamin_mooring person:michael_capstan 2046-05-24T19:19:59,365,57,True,False,False,False,False,False
